channel_id;video_id;title;duration;view_count;t_step;datapoint_0;datapoint_1;datapoint_2;datapoint_3;datapoint_4;datapoint_5;datapoint_6;datapoint_7;datapoint_8;datapoint_9;datapoint_10;datapoint_11;datapoint_12;datapoint_13;datapoint_14;datapoint_15;datapoint_16;datapoint_17;datapoint_18;datapoint_19;datapoint_20;datapoint_21;datapoint_22;datapoint_23;datapoint_24;datapoint_25;datapoint_26;datapoint_27;datapoint_28;datapoint_29;datapoint_30;datapoint_31;datapoint_32;datapoint_33;datapoint_34;datapoint_35;datapoint_36;datapoint_37;datapoint_38;datapoint_39;datapoint_40;datapoint_41;datapoint_42;datapoint_43;datapoint_44;datapoint_45;datapoint_46;datapoint_47;datapoint_48;datapoint_49;datapoint_50;datapoint_51;datapoint_52;datapoint_53;datapoint_54;datapoint_55;datapoint_56;datapoint_57;datapoint_58;datapoint_59;datapoint_60;datapoint_61;datapoint_62;datapoint_63;datapoint_64;datapoint_65;datapoint_66;datapoint_67;datapoint_68;datapoint_69;datapoint_70;datapoint_71;datapoint_72;datapoint_73;datapoint_74;datapoint_75;datapoint_76;datapoint_77;datapoint_78;datapoint_79;datapoint_80;datapoint_81;datapoint_82;datapoint_83;datapoint_84;datapoint_85;datapoint_86;datapoint_87;datapoint_88;datapoint_89;datapoint_90;datapoint_91;datapoint_92;datapoint_93;datapoint_94;datapoint_95;datapoint_96;datapoint_97;datapoint_98;datapoint_99
UCyytiQuL-5S59OX1opqG-bQ;-GmP9NA_Uyk;Anwar Amr - Epicness (Copyright Free Music);177.0;70227.0;1780.0;0.0;0.0054789146222371;0.0996651755444586;0.228544326415038;0.2906748088477989;0.3220751986149194;0.3408811124994136;0.3589899828997138;0.3670630919534838;0.3349471682182013;0.3417948562680438;0.3579627034656864;0.3789910234158781;0.402373980272837;0.4403650335395886;0.4752107258453127;0.4955147783146196;0.4706010686612736;0.4420276077936366;0.4459794540701666;0.4496648599780809;0.4624612301118554;0.4778168606262713;0.4818791039620638;0.4848336922545512;0.4872923807777432;0.4891066315847829;0.4893774387097599;0.5092930545546036;0.7968830570706058;0.5166168555089787;0.5196531157915386;0.5187098281869006;0.5344408632872635;0.5254595371408833;0.5208244981854934;0.5283463724792004;0.5400526910562519;0.5546734101211519;0.5682408539055603;0.5889504688719355;0.5914352214721598;0.6119254069313729;0.627273327391588;0.6395012004315583;0.6933263851871436;0.7344934349400211;0.7757345830899066;0.7996171923974089;0.8427342717879394;0.9042639158375942;0.9432010541622778;0.9652453955027528;0.9754267608817097;1.0;0.9920067889415308;0.962267540586527;0.9485875845952436;0.9404546373332082;0.9252753828374536;0.9353052763551232;0.9554721853824536;0.9445521558727328;0.9512315191109556;0.9454240060725204;0.9268422296043908;0.921958831380944;0.9182715150171216;0.9026906553972512;0.8943317284935117;0.8868477903956946;0.8686960029680297;0.8564903730932755;0.8404351745636442;0.8153957842037706;0.7981677022076853;0.785747282504403;0.774764617333123;0.7589651469729082;0.7451249856076145;0.7244347481225932;0.706118934409102;0.695451494462663;0.6820582433187349;0.6629292576940626;0.6593943684194815;0.6507004294261383;0.6356966639516587;0.6251517661056124;0.6205014435029573;0.5871891649857782;0.5252536855167826;0.441471869816076;0.398134269229293;0.3175602454594689;0.249917620117783;0.2008063488543661;0.1752110840557955;0.1533714344197629;0.1438802894681853
UCyytiQuL-5S59OX1opqG-bQ;G9els56a5gM;Jay Someday - One Love (Copyright Free Music);198.0;81706.0;1990.0;0.4324826477193658;0.0;0.2344794794785574;0.3557556036946721;0.4039523610652348;0.4154211606726221;0.4402691365116081;0.485930177484489;0.4956570710002433;0.5274265237280015;0.5104125658200278;0.5792100730824986;0.6352805481104496;0.7031142086518138;0.7595112162319746;0.8291920654339917;0.9398889034014468;1.0;0.9603444867764908;0.8903178538788475;0.8920856430867486;0.8702443458286456;0.8108386332314527;0.8040259391195945;0.7911289625807512;0.776530148119587;0.7786201406751975;0.7340350451867628;0.7545108929232981;0.7552162769246584;0.7501776355506168;0.7681012790680751;0.7601508331692227;0.7853517773410911;0.7723890337381355;0.7539173313530754;0.7718424486422786;0.7616612649861861;0.7734016991482889;0.7516525126242366;0.7672639924955543;0.7750173214235382;0.7958623489821488;0.8157306343168856;0.7803923511983331;0.7904086566404747;0.8078614300854658;0.7947083857059616;0.8332567279061812;0.8563090970955828;0.8648385510686779;0.8613403696109003;0.878812117867106;0.8314613054780648;0.8157952960521893;0.7784602364408855;0.7731281302681583;0.7606493364619051;0.7778712804073652;0.7690901799088435;0.7784202603823075;0.7529216143179872;0.7516342746988947;0.763804681767546;0.7738362775915401;0.781493074470239;0.7815271554418377;0.7747527793953446;0.7518089166506547;0.7230425501851517;0.7225000179615931;0.7277285916692473;0.7431020574037779;0.75798052005352;0.7710079253917792;0.7827142785822832;0.791390188622519;0.7660164447135716;0.7372627895293675;0.7347645622004444;0.7240660846619232;0.7186306302455912;0.7132727330673299;0.7135216162707348;0.7309633364276399;0.7282188049958651;0.7264670430556889;0.7013663153624677;0.6821354363073617;0.6508373142057411;0.6529613877329503;0.6225280012025978;0.5885990123150209;0.5344377164717389;0.4797219140094715;0.3832937656323429;0.3486618797332252;0.3166619659488723;0.3049689688148057;0.3024020268782806
UCyytiQuL-5S59OX1opqG-bQ;mIyHI-dyP_s;Anwar Amr - Extreme Energy (Copyright Free Music);155.0;195693.0;1560.0;0.2361150100535657;0.1308462264703577;0.370840969554775;0.6564113068570415;0.7839847039732696;0.830374891875669;0.9587720119075605;1.0;0.9616764387478042;0.9251380225628948;0.901814168414534;0.8565938534408453;0.8323574565657811;0.797098654275257;0.7760217321346653;0.7484434660951768;0.7525999289441512;0.7366313821884136;0.7153292723470264;0.7098973798345936;0.6983150482441826;0.7025622328273456;0.6942365642443012;0.6758021741263897;0.6621414209191766;0.6615957591678402;0.6586116417476696;0.6547225892933899;0.6498879006496209;0.6334813409927582;0.5957331114930173;0.5639261095249072;0.5551194445775791;0.5510957359643778;0.5516952221408199;0.5728891125550511;0.5920266436610042;0.6226637727004037;0.6476643622965798;0.6805333981508742;0.6907480568051191;0.7152509131133037;0.7495813867149907;0.7597945238307167;0.7618303423689898;0.7686711795499137;0.7674541389271176;0.7596689969029083;0.7502849080876619;0.7670060458333048;0.7663974304257493;0.7693425584213733;0.7758931621298192;0.7760559667513403;0.7731232012561822;0.7693750813072145;0.758816554947701;0.735509437723048;0.7165309073923188;0.7137447801719187;0.7020869422325078;0.7068394677962568;0.7190640788339537;0.6962834139368363;0.6937976003816019;0.6937791517270603;0.6830281507449072;0.6652851096915157;0.6484395861719536;0.6503590070135318;0.6668766389822733;0.6707278431658956;0.6762586356820562;0.6772278557185885;0.667280987843668;0.6502363329704464;0.640143017013083;0.6131423650338276;0.5914764172941112;0.5673655473468553;0.5482826014352673;0.5419824810054935;0.5281984831782505;0.5258011090494265;0.5172725052664252;0.5203009374959584;0.5305403211511351;0.5227736277814675;0.5211752515673749;0.5174564212348959;0.5151113499926586;0.5199173195968836;0.5391170435897963;0.5644902199307852;0.5728716148620839;0.5384023008705483;0.4524332824378699;0.1858682925827279;0.0600191789930305;0.0
UCyytiQuL-5S59OX1opqG-bQ;kBgsZ-iTGHs;LiQWYD - Glow (No Copyright Music);196.0;433481.0;1970.0;0.125352766536941;0.0;0.0928386864462355;0.1643615683743406;0.2023955815706102;0.2485598683414608;0.2931057974039859;0.2891516464859223;0.3230580778253026;0.3548829654629727;0.388718261564023;0.4088761010986918;0.4414755310608666;0.4857222700284956;0.5516110052048524;0.5757504317617226;0.5799943377343452;0.5549548579874352;0.5702013865909082;0.5891458302801357;0.6085076503590063;0.6214101921650804;0.6418985064020784;0.6503816008271551;0.6905782245848722;0.6971838701281595;0.7371032775033444;0.7640619189419546;0.7855071449015494;0.8067485243317586;0.8228134185391963;0.8236818146860003;0.8277284538284196;0.8353579253935358;0.8619977617849706;0.8835986659101254;0.8869205449803443;0.8991764140875332;0.8974813346038361;0.8964762545174135;0.9057800733065392;0.8984581095692475;0.8982381241550751;0.8975188264746486;0.902226539166994;0.9027779924456364;0.9089945667202912;0.9077003523056476;0.9129971342927156;0.9067908640752708;0.910571832345044;0.907470931851138;0.9101792850089188;0.9089276524210592;0.914997114553618;0.9234012525885064;0.928105861649162;0.936649042383753;0.9490546306836576;0.9559026077892838;0.967115408358167;0.9713776878303932;0.985713983331884;0.9921213688828272;0.989944978196677;0.984459371257602;0.9799226065987306;0.985716093801433;0.9816274935585676;0.9823870143056936;0.9885449920140452;0.9947712496195724;1.0;0.9978558870834237;0.9885612550441;0.9870531383333956;0.9759335708604738;0.9639767677029134;0.949449412634599;0.9434166975012476;0.934475010457687;0.9283206329620955;0.9185572283923454;0.9019648409429106;0.8822426271522211;0.8643968690811804;0.8486523938093969;0.8282822658671463;0.8045763545847064;0.7459969203283469;0.6976984522623272;0.6315744618038841;0.5789923612796124;0.5313369656997178;0.4938320596339242;0.4570529068024717;0.4001180249058994;0.3217815541112909;0.2552704787084969;0.2319515902977742
UCyytiQuL-5S59OX1opqG-bQ;btnc61mJLcw;extenz - Gravity (No Copyright Music);221.0;59244.0;2220.0;0.2045362835763915;0.2271204716774558;0.2962127920951722;0.3346947901303433;0.3459913498934938;0.3210047777198951;0.2812074897492847;0.2520703445824281;0.2420393804740165;0.2398325141890081;0.2495831754636902;0.2532211862380367;0.2605178643531538;0.266517284699423;0.2746347226976595;0.2861025457143995;0.291889685977438;0.3006600915856281;0.3042933615086642;0.3119119095645363;0.2998765812485193;0.3023380989753454;0.3105173373567358;0.3174675946939546;0.3138050754114942;0.310043929490165;0.3237756359947273;0.3363565431727106;0.3345705967576217;0.318123059716652;0.3081352288893595;0.3189571109150524;0.3312981818115631;0.3341323219855837;0.3653540872000866;0.4092712596175259;0.4355083583113409;0.4730616997670506;0.5207218166231093;0.5611343147093082;0.5920715018580962;0.6073800493717335;0.60017293948316;0.6160865381452918;0.631753781855399;0.6517540790051866;0.6838376209324502;0.7164785515209264;0.7071477095613955;0.7286772698910353;0.7516884309132459;0.8008524135314224;0.8448484449309273;0.8889544471492224;0.9286037105034703;0.9994884113487684;1.0;0.995647898497019;0.8244988486292315;0.8062541056513106;0.8086940355730625;0.8121947309755245;0.815096131977512;0.8149459485806421;0.8111724002536524;0.8146657304049716;0.8225148870138728;0.8172796326382046;0.80621973447931;0.7890882449787506;0.7380796479105185;0.6927322199133618;0.647138013673885;0.614801513465986;0.5769445458812605;0.5340687099199647;0.5093845363335247;0.4723750805785989;0.4552898990363754;0.4292784563991312;0.40537300996946;0.3827277410787443;0.3605174452957612;0.3420392577198308;0.3203196823765075;0.2954076939529891;0.2712815439632052;0.2410322458737556;0.2086690783772354;0.1812822385825802;0.1594138555358476;0.1378801892903407;0.0878895842184509;0.0652246111644762;0.0548664648221001;0.0320949919297588;0.016366011330042;0.0078399500449724;0.0022089827364862;0.0
UCyytiQuL-5S59OX1opqG-bQ;IQXktCTiZ7M;Ehrling - Groove (No Copyright Music);189.0;53189.0;1900.0;0.3606936252251986;0.2759364412822982;0.3831241284595154;0.5069011298809344;0.5207090148473759;0.4851790508475132;0.4732918216674208;0.486253933687979;0.4889155929850418;0.5073271219355673;0.5280841268094555;0.5258576005244566;0.5404816089210119;0.6582425712435089;0.6423459775041037;0.6876021545939816;0.7541394181171198;0.7862656645833487;0.778049818921149;0.7703461012586044;0.7802206791192289;0.7709925310174366;0.8031668261060588;0.8742867562878947;0.93422401416239;1.0;0.9428427651021216;0.8663498270190998;0.7952549758743179;0.7750996335062029;0.8011853477952655;0.818256437372781;0.8128067860592899;0.8412363355870481;0.8385050643833961;0.7846470119675055;0.7119091323203981;0.6900315398188895;0.7002405829680759;0.6810166807238185;0.7248693692727654;0.7717331829528644;0.8495023393233558;0.8191717050334917;0.7244648233105665;0.69075297230536;0.6427744305857374;0.6437846235736151;0.6200445023996771;0.5977229875039596;0.6136016509037887;0.632026188139889;0.6492827922765473;0.6377450289305443;0.6225805321279457;0.6255785317817613;0.6591552606854569;0.6516174865578119;0.6792309126554563;0.6377487790669262;0.6341988062143978;0.6706023176077224;0.6571079206044563;0.6451838932111164;0.6446572334329815;0.6371412569730563;0.6582301489167438;0.6834770045738773;0.6807016692677378;0.641396724232432;0.6482414262799948;0.6237940528227804;0.5952503585188977;0.6007648168767388;0.6008573983686673;0.6032658062681889;0.579130162897721;0.5754775300617377;0.5704673478555021;0.5305490211382297;0.5250903460590696;0.5017655524894284;0.5050634458620351;0.5019877480700567;0.4968852187554164;0.4861128348066095;0.4963300813791314;0.5021575589331002;0.4818872514465272;0.5032606849881923;0.5073369660435698;0.5398452576537061;0.5376695925933869;0.4218775690631561;0.3119030617871298;0.2309617588045877;0.1558317609128675;0.0843588491440841;0.0;0.0166875209407029
UCyytiQuL-5S59OX1opqG-bQ;t7ZTnW7QdXk;The Futurists - No More (No Copyright Music);191.0;94695.0;1920.0;0.0081563514468188;0.0;0.1348565555481692;0.2074209904734284;0.2563507937749172;0.2545948088364548;0.2775068054714366;0.3057618402309565;0.3363588580304228;0.3714088317998242;0.3785070511164288;0.3983819580367355;0.4194565234318029;0.4509602341447209;0.4695577871053291;0.5033188195711578;0.5186409050318376;0.523518507014278;0.5252366488932664;0.5281349583969144;0.5393908238618239;0.5453280315095379;0.5901220907520103;0.6567117428855467;0.7083035542502862;0.7572693921818583;0.8280225176250701;0.8789078359078056;0.8812642863828783;0.8948726505697474;0.876176169823576;0.8609856308563599;0.8371873698621558;0.831122299558626;0.8353571053609382;0.8121333890820764;0.7857668904374775;0.7762604459821304;0.7265421674662548;0.7029368056070688;0.707575627931058;0.7005985733836367;0.7107000580874219;0.7094192882055407;0.7241656233312843;0.7319339662054781;0.7384910632610369;0.7512001691886163;0.7730106313880047;0.7704911543522951;0.7787219193196019;0.7894433604100982;0.7872076058521444;0.8012525382897248;0.8024554787289353;0.8416378476140369;0.8669585382398255;0.8898823231552806;0.9226813381640724;0.9356938583561076;0.9889409854232218;1.0;0.9843526651644424;0.9613238573865884;0.9478738312397136;0.940648553013689;0.952255722632477;0.950334902703987;0.9297336769572438;0.917004745285232;0.8834984334480402;0.8056613551867513;0.7737719131826633;0.7428899672858472;0.7145526824784793;0.6783343963437577;0.6558833482668297;0.6442134864291608;0.6207893693822523;0.6056157090893504;0.592180418293067;0.5694285011486039;0.5631322197985176;0.5413360910765228;0.5292029364204786;0.5152563289586645;0.4938868556151649;0.4653036244106487;0.4479642024751035;0.426709262993021;0.4056310807391721;0.3781335099789301;0.356441734330671;0.3245678314235705;0.237911578854303;0.1698182511717534;0.1367099277582692;0.109682950512832;0.0978416227773691;0.0889259989018814
UCyytiQuL-5S59OX1opqG-bQ;m6e4E6iRkFE;ONLAP - Turn Around (OFFICIAL LYRIC VIDEO);240.0;68049.0;2410.0;0.0;0.0719736781074922;0.765253759741676;0.9348471974270232;1.0;0.8920916884519012;0.845708432144052;0.8196526007573268;0.6939513530530415;0.574866500674528;0.5808278093083891;0.5714521154128931;0.4544627904245629;0.4430908486224725;0.3880710667412743;0.4270304677484775;0.4829131719005508;0.5048318318051596;0.4913436382674052;0.4673407013315885;0.4804011838535637;0.5199057338342704;0.5628149977153877;0.5554580524444366;0.6213636421951622;0.6515268414814551;0.7062570746500793;0.7387990340481259;0.7701050329566437;0.7914404505670082;0.7643503756534337;0.7878223745955052;0.7139556755593847;0.685376803141416;0.7006962393207942;0.7355101791076887;0.7020752964814996;0.71577448359372;0.7247589807964268;0.7193134123029583;0.7640075357667663;0.7231878780342662;0.6335621893198566;0.6127798156717501;0.6090050241734687;0.6154139786697141;0.6382447071501952;0.6432722359891089;0.6938001640183914;0.6131406166578341;0.6635483434833283;0.7078153480555136;0.6668654230085631;0.6886449337363725;0.7047815012518491;0.6849258019088109;0.7108162332811278;0.7046439310728007;0.638098057734079;0.6183321638881241;0.6373807980057259;0.6218375388951556;0.6386035343890907;0.6141545305886404;0.573453495062178;0.5696800851869287;0.5430033129346561;0.5617716749514705;0.5552472562446894;0.5857223075867881;0.5552273213980841;0.5588611873470962;0.5819591611969198;0.5690861846578658;0.5317093341465172;0.5671718472596;0.5254375550798824;0.5470315335719593;0.531997895985497;0.5501770944665011;0.5367954832769335;0.5199422481572603;0.5262987009782878;0.4646007454843131;0.3960546767446198;0.3912647870672189;0.4432446035284678;0.4301959634896245;0.3798423173370992;0.422579075713929;0.4029716737672222;0.3502378858799113;0.2511133414454343;0.2110403522743982;0.1794949378318979;0.2045936992068497;0.0900828085632995;0.0452351275682151;0.0438373198092175;0.1051136829036979
UCyytiQuL-5S59OX1opqG-bQ;PuMd2h6jG-g;Jebase - Hold On (No Copyright Music);336.0;70130.0;3370.0;0.0421832761900552;0.0421846248821129;0.0459838771864087;0.0777696995457549;0.1757462009865266;0.0500328953595813;0.0470502232063869;0.0705029202934927;0.0718957159038094;0.0813993868799626;0.0999797620162123;0.0653985241401647;0.0559918003225178;0.0585227928610675;0.0592993948706325;0.0603901099049488;0.0624878615648788;0.0661523239982235;0.0690936627065883;0.0743608605360086;0.0746456130635608;0.0853510612204943;0.0900755228876628;0.0807819040882733;0.0806601449626452;0.1056857607733728;0.0960560862583508;0.0689950495167165;0.0659438849629407;0.0625697615512111;0.0653820357186348;0.0668581328972262;0.0643768171828048;0.0718993586946125;0.0759624984669784;0.0647822512045861;0.0650527432969979;0.0711237748153264;0.0697421984717844;0.0940631954059132;1.0;0.0662031511773422;0.0570307427710279;0.0549622193835853;0.0542751070587954;0.055877498670621;0.075830121697013;0.0515674424719121;0.051065570356764;0.0503176677208403;0.0491990268274452;0.049032218742593;0.0491404050015808;0.0488657874981687;0.048619538806619;0.0494618829427652;0.0495468505424054;0.0561457627766433;0.0551027279733108;0.0496889921073185;0.2305980490977658;0.051494441208667;0.0488382384795179;0.0461235263155091;0.0456723160985903;0.043336645903938;0.0427945510315373;0.0416864286139459;0.040081022278697;0.0404030092850208;0.0390390717179992;0.0380439617613671;0.0381562668201196;0.0358054337566706;0.0314501897627906;0.0283726662127678;0.0283399967921623;0.0272358444215351;0.0253827977296474;0.0242174682906051;0.0234845136583218;0.0210266083290798;0.0206613871476978;0.0204524126023332;0.0193618132646395;0.0193372260795274;0.0181677282564535;0.0177318131330429;0.0167906574699575;0.0154743836058308;0.0149539669748883;0.0129236631403184;0.0117837803470133;0.0112925258762025;0.0109230900321399;0.0096355519034502;0.0091679210301661;0.0082659914805701;0.0033231342573392;0.0
UCyytiQuL-5S59OX1opqG-bQ;P3x7Mugnfw8;Lensko - Rebirth (No Copyright Music);271.0;92473.0;2720.0;0.6363978787814645;0.511666548367136;0.556223782826367;0.6432575377222481;0.6081235119215546;0.592140321628268;0.5581475802559931;0.5778023517323492;0.5577146240054743;0.6021499977063468;0.632418140119039;0.6134741006492407;0.6375967883246576;0.6645903819209649;0.6448971491860803;0.6335484069994416;0.657396123385587;0.7102088399596985;0.742469622783862;0.7373676967762455;0.7349985233147007;0.8380923910209254;0.9493063251609614;1.0;0.9143018390157284;0.7542037120589867;0.6468913253769721;0.6239105230871383;0.572972726093273;0.5718425259858886;0.5636168914101787;0.5645128517694415;0.5537075751785727;0.5581444419241339;0.5674992082389357;0.5812392257561694;0.5417417167570028;0.5098996675304647;0.4968498159301591;0.4782776353991547;0.4865112159640398;0.4721500090577599;0.449379808867577;0.4525131327503024;0.4488227215760783;0.4422111243981998;0.4447320061572735;0.4490040103207048;0.4263540015634234;0.4199592163758958;0.4388920379786231;0.4303054952391172;0.4261277078044771;0.4130269083912249;0.4016779658855314;0.4115371355804101;0.4482928109030189;0.4279275077391598;0.4480242498235022;0.4160094587986773;0.4081502077742623;0.3985125909540322;0.409350452777821;0.3832044424890337;0.3914504094488094;0.3735550736175865;0.3617643274364522;0.3499507782695759;0.3749965027631676;0.3698725750460283;0.3541996121956644;0.3552644749046632;0.3783032695608719;0.3976625036583267;0.3996578817635475;0.3959477725489311;0.4114166102824171;0.4122307069212704;0.442049667240002;0.4535368966665507;0.4065891213799258;0.3554397874641537;0.3579649093098881;0.3656160622228377;0.3334764390403408;0.3396698368047401;0.3305547856255587;0.3099742730237874;0.3113654554731139;0.3322956249851013;0.3029563954161925;0.2661568502205746;0.2324084647086903;0.2157741039411505;0.1889692108944987;0.1743936959860535;0.16005629366079;0.1069352359815223;0.0;0.0270973755599668
UCyytiQuL-5S59OX1opqG-bQ;g_CX3UWFchU;BLEU ROCHER - Melody (No Copyright Music);273.0;80758.0;2740.0;0.6385198567395513;0.5594279414520791;0.664310772813858;0.7127195960274728;0.6713020585247133;0.7052941848740674;0.7237315861970843;0.731787109164551;0.7593409553307843;0.788986712095594;0.7740312184787205;0.7715707322534885;0.7718333104177366;0.824805708024922;0.8694081898337824;0.8875419022698661;0.945396340283682;1.0;0.9449345550922283;0.8733521669068818;0.8015124104414983;0.7344291835358376;0.705611608910285;0.6891389022859219;0.6735474238946034;0.6355290990267795;0.6270517648885348;0.6100636586279259;0.6215777869103364;0.6104418962216641;0.5863589696421468;0.576466441501786;0.5447435986271103;0.5387349444410844;0.5154834206565183;0.510552028437632;0.511176219928726;0.5004132622244131;0.5006936960827307;0.5248713478297257;0.5324298952060208;0.5404335561442936;0.4847912349665831;0.4719734042041776;0.4724212647960119;0.4734339715615155;0.4762282692769386;0.4716553644543714;0.459634172350453;0.4387420156748365;0.4392337813817967;0.4320825995882392;0.4349099090245282;0.4260157367867982;0.4289373451273113;0.4001110557863508;0.3839117259953282;0.3842708764678197;0.3794936494590032;0.382896793188389;0.3906498586960995;0.4039121873068939;0.4000110733720781;0.3681108576213004;0.3543078377545437;0.3429341395329187;0.3198321867877999;0.3020912996212461;0.2857011933429236;0.2817197998286705;0.2704933992424733;0.2575635559695255;0.2625049416935808;0.2541846618830141;0.2646391944420197;0.2495634472250333;0.2518763990019188;0.2397703805105241;0.2247402434616782;0.2170164480307182;0.2016394747811529;0.1961689542715675;0.2035609274408532;0.1911484730326683;0.1905203978097078;0.177974286190212;0.1778931540842674;0.1772248680277126;0.1796559894510264;0.1680731854221945;0.1500058753285128;0.1439232171053949;0.1325434801543433;0.1384244211333175;0.1289410109912927;0.1281071453419869;0.1356068447079867;0.1045293170367523;0.0308242799359828;0.0
UCyytiQuL-5S59OX1opqG-bQ;G0k2oYR0CjQ;ONLAP - Everywhere I Go (OFFICIAL LYRICS VIDEO);210.0;233180.0;2100.0;0.0;0.0569273578604747;0.255319647618393;0.4058840115392816;0.4821835464787392;0.4399525599476961;0.4417565860080041;0.473804702768335;0.4957656405023852;0.4913323217958139;0.459120491036262;0.4848311666340648;0.5373932290427578;0.5741390035826756;0.619504699067588;0.6704363180739198;0.6941813683247775;0.7341543704941202;0.7569090303514123;0.7930411857898363;0.854018394474961;0.9009347029621836;0.9713299603667616;1.0;0.982978502184322;0.9485211991125256;0.9350103004125452;0.91344569506197;0.9040593670312784;0.8937267051191905;0.9340505733514494;0.9283380297575304;0.9290483969597482;0.9038184660227366;0.8842356988155847;0.8769314815500139;0.863732502956192;0.8456427228334329;0.8658861614970755;0.8682867127321557;0.8474885144672775;0.8427857461322787;0.8373669713615048;0.8656590061203306;0.8574259013521824;0.8700280023191348;0.8708012822207302;0.8700685343103306;0.8700519690617549;0.8589285808692526;0.8729850754159375;0.8898107860915353;0.9056898104336394;0.9269135946060733;0.9229233081858762;0.9117262575050268;0.8938534116481893;0.8775213101349363;0.877678151318259;0.8743069470070649;0.8775648379689596;0.8858053442311522;0.8891835975842933;0.8945858071064916;0.8739604865953656;0.8520501257372858;0.8431623411983019;0.8334281429475217;0.8497882644025144;0.838417631063718;0.8140961454076373;0.7868903680128575;0.7595000819451126;0.7487760219789128;0.7123241924881885;0.7045938606369162;0.708342364918328;0.6976012110254065;0.7031214920002186;0.6906922687870185;0.6693093524926294;0.6185692912012096;0.5881257126140843;0.5954528392659832;0.5864510364735053;0.5776943641147373;0.5917275968229968;0.5871224577189653;0.5531242235039731;0.5159657275580533;0.4809726972982784;0.4479463497417407;0.4005521162105055;0.3741924000754247;0.3549878139687339;0.3479355999527714;0.3273853517383818;0.3008494095546239;0.2481594070345914;0.1812978343580878
UCyytiQuL-5S59OX1opqG-bQ;6dYoV1hHf8o;THBD - Ocean (No Copyright Music);232.0;66844.0;2330.0;0.0;0.0817682355898672;0.2581147716632657;0.3325108048463739;0.3310319592931615;0.3679755250232922;0.4382306250532004;0.4415998426097633;0.4953532288017509;0.5184387034250593;0.5499218844963661;0.5497884075069048;0.5863380836347606;0.6145411422119489;0.6152313805395848;0.614358811981928;0.6382952438141033;0.6142581246251135;0.601761962502571;0.5971950953333729;0.6111555298390625;0.6223806796860277;0.6487177100780427;0.689526395157468;0.7188595368315345;0.7815289706340687;0.822714405280522;0.8527778614999038;0.8502206013618627;0.8927290480043534;0.8778617648705124;0.8673566621081349;0.8697249678479435;0.8652256671945024;0.8432559509043149;0.8280728605509917;0.8251188127370831;0.8488618188574834;0.8396444543954171;0.8478556077061599;0.900650393955844;0.9408754898158382;0.9400433286842712;0.9991183232110524;1.0;0.9667514781003342;0.9595051348895932;0.9427370466874688;0.9194795920969698;0.8750204935204042;0.8750289393348739;0.8719515163880266;0.8582982776831442;0.852686779186996;0.8654093222581657;0.8563123520533431;0.8394220479477168;0.8301833205431686;0.827057872376788;0.8242672759134977;0.8229594995043467;0.8296937945123404;0.8120316092058716;0.8314881160766244;0.8358322455897116;0.8520071395284984;0.8320947242805905;0.8387432363102456;0.874525171342391;0.8832982197216723;0.9407302549278016;0.9448496595343144;0.971127072412426;0.9681505024265984;0.9584184400945004;0.9419550636301038;0.8864804701304663;0.8685192036292493;0.8461873109420991;0.8360273273435397;0.8094799796108102;0.7843101276576577;0.7631839991892018;0.7479552020752194;0.7508370464556229;0.7458205638690707;0.7286684395148857;0.750892523864394;0.7597394317192333;0.7449875747164774;0.7152175691488639;0.6965087652649816;0.672670867934952;0.6519089031139221;0.6412350496663572;0.6177856598019308;0.5712758843512968;0.5526948441117935;0.5223496123371159;0.5243756141845963
